index,OPE ID,School,City_x,State_x,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Lat,Lng,City_y,State_y,Full Zip Code
12962,1302,SAINT MARY'S COLLEGE OF CALIFORNIA,MORAGA,CA,94556,Private-Nonprofit,Parent Plus,203,204,5734487.0,204,2949938.0,37.83102,-122.10425,Moraga,CA,94556
12964,1196,DOMINICAN UNIVERSITY OF CALIFORNIA,SAN RAFAEL,CA,94901,Private-Nonprofit,Parent Plus,177,178,3544113.0,178,2328110.0,37.98053,-122.50249,San Rafael,CA,94901
12965,42788,LOS ANGELES PACIFIC UNIVERSITY,SAN DIMAS,CA,91773,Private-Nonprofit,Parent Plus,11,11,286130.0,11,94235.0,34.1072,-117.80928,San Dimas,CA,91773
12966,1293,VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,COSTA MESA,CA,92626,Private-Nonprofit,Parent Plus,211,211,3570286.0,211,1707047.0,33.67896,-117.90844,Costa Mesa,CA,92626
12971,40373,LOS ANGELES FILM SCHOOL (THE),HOLLYWOOD,CA,90028,Proprietary,Parent Plus,114,118,1420270.0,128,732292.0,34.09982,-118.3268,Los Angeles,CA,90028
12972,1132,CALIFORNIA INSTITUTE OF THE ARTS,VALENCIA,CA,91355,Private-Nonprofit,Parent Plus,116,117,4171953.0,117,2132962.0,34.42379,-118.58437,Valencia,CA,91355
12976,1343,WOODBURY UNIVERSITY,BURBANK,CA,91510,Private-Nonprofit,Parent Plus,212,215,4142903.0,215,2107985.0,34.185797,-118.322584,BURBANK,CA,91510
12980,1251,OTIS COLLEGE OF ART AND DESIGN,LOS ANGELES,CA,90045,Private-Nonprofit,Parent Plus,172,172,5091680.0,172,2537903.0,33.95302,-118.40028,Los Angeles,CA,90045
12982,1281,WILLIAM JESSUP UNIVERSITY,ROCKLIN,CA,95765,Private-Nonprofit,Parent Plus,72,72,1260727.0,72,660943.0,38.81982,-121.27772,Rocklin,CA,95765
12984,1116,ART CENTER COLLEGE OF DESIGN,PASADENA,CA,91103,Private-Nonprofit,Parent Plus,81,81,2246293.0,82,1184253.0,34.16738,-118.16446,Pasadena,CA,91103
12986,1238,MILLS COLLEGE,OAKLAND,CA,94613,Private-Nonprofit,Parent Plus,16,16,291080.0,16,149881.0,37.78075,-122.18308,Oakland,CA,94613
12988,1341,WESTMONT COLLEGE,SANTA BARBARA,CA,93108,Private-Nonprofit,Parent Plus,117,117,2647995.0,117,1368744.0,34.44934,-119.60397,Santa Barbara,CA,93108
12990,11112,FASHION INSTITUTE OF DESIGN & MERCHANDISING -,LOS ANGELES,CA,90015,Proprietary,Parent Plus,177,180,3897633.0,180,1573917.0,34.03932,-118.26625,Los Angeles,CA,90015
12992,41188,NEW YORK FILM ACADEMY,BURBANK,CA,91505,Proprietary,Parent Plus,86,86,2870914.0,86,1499848.0,34.17583,-118.34692,Burbank,CA,91505
12993,1249,OCCIDENTAL COLLEGE,LOS ANGELES,CA,90041,Private-Nonprofit,Parent Plus,69,69,1788149.0,69,909060.0,34.13749,-118.20746,Los Angeles,CA,90041
12994,1220,MASTER'S UNIVERSITY AND SEMINARY (THE),SANTA CLARITA,CA,91321,Private-Nonprofit,Parent Plus,65,65,1270074.0,65,689206.0,34.36479,-118.4922,Newhall,CA,91321
12995,1342,WHITTIER COLLEGE,WHITTIER,CA,90601,Private-Nonprofit,Parent Plus,71,73,1285636.0,74,650335.0,34.0078,-118.03287,Whittier,CA,90601
12997,1134,CALIFORNIA STATE UNIVERSITY MARITIME ACADEMY,VALLEJO,CA,94590,Public,Parent Plus,105,107,1784564.0,107,917600.0,38.09546,-122.24986,Vallejo,CA,94590
12999,1183,HOLY NAMES UNIVERSITY,OAKLAND,CA,94619,Private-Nonprofit,Parent Plus,20,20,293146.0,20,154014.0,37.79262,-122.16001,Oakland,CA,94619
13001,1127,CALIFORNIA COLLEGE OF THE ARTS,SAN FRANCISCO,CA,94107,Private-Nonprofit,Parent Plus,41,41,1106625.0,41,552329.0,37.76473,-122.39508,San Francisco,CA,94107
13005,38893,STANBRIDGE UNIVERSITY,IRVINE,CA,92612,Proprietary,Parent Plus,16,16,180787.0,16,83811.0,33.65984,-117.82457,Irvine,CA,92612
13006,41698,GURNICK ACADEMY OF MEDICAL ARTS,SAN MATEO,CA,94403,Proprietary,Parent Plus,29,29,276887.0,29,141562.0,37.53844,-122.30454,San Mateo,CA,94403
13007,41697,UNITEK COLLEGE,FREMONT,CA,94538,Proprietary,Parent Plus,34,34,315624.0,34,157819.0,37.50653,-121.96361,Fremont,CA,94538
13008,1291,SIMPSON UNIVERSITY,REDDING,CA,96003,Private-Nonprofit,Parent Plus,37,38,675467.0,38,337737.0,40.66664,-122.31564,Redding,CA,96003
13009,9748,CARRINGTON COLLEGE,SACRAMENTO,CA,95826,Proprietary,Parent Plus,33,33,264861.0,42,114602.0,38.54554,-121.37885,Sacramento,CA,95826
13010,39696,UEI COLLEGE,GARDENA,CA,90247,Proprietary,Parent Plus,23,23,215550.0,23,107784.0,33.89159,-118.29735,Gardena,CA,90247
13011,12031,SAN DIEGO CHRISTIAN COLLEGE,SANTEE,CA,92071,Private-Nonprofit,Parent Plus,45,46,1179865.0,51,601736.0,32.85045,-116.99479,Santee,CA,92071
13012,1285,SANTA BARBARA CITY COLLEGE,SANTA BARBARA,CA,93109,Public,Parent Plus,25,25,335842.0,25,167927.0,34.40662,-119.72682,Santa Barbara,CA,93109
13013,39713,AMERICAN CAREER COLLEGE,ONTARIO,CA,91764,Proprietary,Parent Plus,20,20,180369.0,20,83141.0,34.07533,-117.60164,Ontario,CA,91764
13014,10474,MARYMOUNT CALIFORNIA UNIVERSITY,RANCHO PALOS VERDES,CA,90274,Private-Nonprofit,Parent Plus,50,50,1061612.0,50,551075.0,33.77732,-118.3684,Palos Verdes Peninsula,CA,90274
13015,30675,INSTITUTE OF TECHNOLOGY,CLOVIS,CA,93612,Proprietary,Parent Plus,28,28,245776.0,31,124710.0,36.81548,-119.71076,Clovis,CA,93612
13016,1179,NOTRE DAME DE NAMUR UNIVERSITY,BELMONT,CA,94002,Private-Nonprofit,Parent Plus,6,6,167542.0,6,88771.0,37.51366,-122.29853,Belmont,CA,94002
13018,42281,HIGH DESERT MEDICAL COLLEGE,LANCASTER,CA,93534,Proprietary,Parent Plus,33,33,285882.0,34,144092.0,34.71759,-118.15079,Lancaster,CA,93534
13019,30627,PLATT COLLEGE,ALHAMBRA,CA,91803,Proprietary,Parent Plus,17,17,93835.0,17,32908.0,34.0749,-118.14624,Alhambra,CA,91803
13020,1236,MENLO COLLEGE,ATHERTON,CA,94027,Private-Nonprofit,Parent Plus,45,45,875841.0,45,446838.0,37.45399,-122.20313,Atherton,CA,94027
13024,1339,CORBAN UNIVERSITY,SALEM,OR,97317,Private-Nonprofit,Parent Plus,51,51,1015628.0,51,524899.0,44.90242,-122.90628,Salem,OR,97317
13025,31133,UEI COLLEGE,FRESNO,CA,93726,Proprietary,Parent Plus,18,18,156632.0,18,78323.0,36.79374,-119.76161,Fresno,CA,93726
13026,8537,CONCORDE CAREER COLLEGE,SAN BERNARDINO,CA,92401,Proprietary,Parent Plus,15,15,152836.0,15,61139.0,34.10586,-117.29188,San Bernardino,CA,92401
13027,42597,UNIVERSITY OF SAINT KATHERINE,SAN MARCOS,CA,92069,Private-Nonprofit,Parent Plus,59,60,1153416.0,62,579489.0,33.17536,-117.15761,San Marcos,CA,92069
13029,1371,UNIVERSITY OF DENVER,DENVER,CO,80208,Private-Nonprofit,Parent Plus,288,299,7789958.0,299,2657151.0,39.7392364,-104.984862,DENVER,CO,80208
13030,4508,UNIVERSITY OF COLORADO DENVER,DENVER,CO,80204,Public,Parent Plus,432,451,7255911.0,451,3744044.0,39.73476,-105.0207,Denver,CO,80204
13031,1370,UNIVERSITY OF COLORADO BOULDER,BOULDER,CO,80309,Public,Parent Plus,1664,1709,45065241.0,1709,25862317.0,40.0149856,-105.270545,BOULDER,CO,80309
13032,1350,COLORADO STATE UNIVERSITY,FORT COLLINS,CO,80523,Public,Parent Plus,1638,1672,34686543.0,1672,18061587.0,40.5508527,-105.0668085,FORT COLLINS,CO,80523
13033,10148,COLORADO TECHNICAL UNIVERSITY,COLORADO SPRINGS,CO,80907,Proprietary,Parent Plus,21,21,260669.0,22,92432.0,38.87912,-104.82137,Colorado Springs,CO,80907
13035,1349,UNIVERSITY OF NORTHERN COLORADO,GREELEY,CO,80639,Public,Parent Plus,740,742,9981842.0,750,5129479.0,40.4233142,-104.7091322,GREELEY,CO,80639
13036,1360,METROPOLITAN STATE UNIVERSITY OF DENVER,DENVER,CO,80204,Public,Parent Plus,119,119,1819267.0,119,931805.0,39.73476,-105.0207,Denver,CO,80204
13037,4509,UNIVERSITY OF COLORADO COLORADO SPRINGS,COLORADO SPRINGS,CO,80918,Public,Parent Plus,431,442,6922317.0,442,3927723.0,38.91156,-104.78032,Colorado Springs,CO,80918
13038,1348,COLORADO SCHOOL OF MINES,GOLDEN,CO,80401,Public,Parent Plus,563,580,14040213.0,580,7081717.0,39.71672,-105.23286,Golden,CO,80401
13039,1358,COLORADO MESA UNIVERSITY,GRAND JUNCTION,CO,81501,Public,Parent Plus,641,666,8371342.0,666,4188184.0,39.07174,-108.54569,Grand Junction,CO,81501
13040,1363,REGIS UNIVERSITY,DENVER,CO,80221,Private-Nonprofit,Parent Plus,252,255,5022841.0,255,2535510.0,39.81555,-105.0103,Denver,CO,80221
13041,42087,COLORADO STATE UNIVERSITY - GLOBAL CAMPUS,GREENWOOD VILLAGE,CO,80111,Public,Parent Plus,4,4,24272.0,8,14210.0,39.6124,-104.88025,Englewood,CO,80111
13042,9401,COLORADO CHRISTIAN UNIVERSITY,LAKEWOOD,CO,80226,Private-Nonprofit,Parent Plus,128,128,2335071.0,128,1208381.0,39.71081,-105.09155,Denver,CO,80226
13043,7933,FRONT RANGE COMMUNITY COLLEGE-WESTMINSTER CAMPUS,WESTMINSTER,CO,80031,Public,Parent Plus,27,27,378369.0,27,196536.0,39.87522,-105.04039,Westminster,CO,80031
13044,1345,ADAMS STATE UNIVERSITY,ALAMOSA,CO,81102,Public,Parent Plus,88,88,1123152.0,88,562535.0,37.469877,-105.8696,ALAMOSA,CO,81102
13045,37763,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS,BOULDER,CO,80305,Proprietary,Parent Plus,32,32,311330.0,32,157716.0,39.97733,-105.24877,Boulder,CO,80305
13046,1365,COLORADO STATE UNIVERSITY-PUEBLO,PUEBLO,CO,81001,Public,Parent Plus,94,97,1495878.0,97,767452.0,38.29525,-104.5378,Pueblo,CO,81001
13048,1372,WESTERN COLORADO UNIVERSITY,GUNNISON,CO,81231,Public,Parent Plus,253,255,3377970.0,255,1696059.0,38.550024,-106.919672,GUNNISON,CO,81231
13049,9542,COMMUNITY COLLEGE OF DENVER,DENVER,CO,80217,Public,Parent Plus,1,1,6000.0,1,3000.0,39.7392364,-104.984862,DENVER,CO,80217
13050,1417,UNIVERSITY OF CONNECTICUT,STORRS,CT,6269,Public,Parent Plus,2192,2215,42833145.0,2249,21987998.0,41.80998,-72.25283,Storrs Mansfield,CT,06269
13051,1402,QUINNIPIAC UNIVERSITY,HAMDEN,CT,6518,Private-Nonprofit,Parent Plus,715,717,19094009.0,723,9564351.0,41.42744,-72.91339,Hamden,CT,06518
13052,1403,SACRED HEART UNIVERSITY,FAIRFIELD,CT,6825,Private-Nonprofit,Parent Plus,674,683,18310761.0,683,10023290.0,41.19685,-73.24221,Fairfield,CT,06825
13053,1426,YALE UNIVERSITY,NEW HAVEN,CT,6520,Private-Nonprofit,Parent Plus,55,55,1861956.0,55,1035036.0,41.3082138,-72.9250518,NEW HAVEN,CT,06520
13054,1397,UNIVERSITY OF NEW HAVEN,WEST HAVEN,CT,6516,Private-Nonprofit,Parent Plus,817,833,20661743.0,833,10577466.0,41.27393,-72.96718,West Haven,CT,06516
13055,1406,SOUTHERN CONNECTICUT STATE UNIVERSITY,NEW HAVEN,CT,6515,Public,Parent Plus,456,490,6419272.0,490,3342535.0,41.32794,-72.96954,New Haven,CT,06515
13056,1378,CENTRAL CONNECTICUT STATE UNIVERSITY,NEW BRITAIN,CT,6050,Public,Parent Plus,298,310,4043780.0,310,2133885.0,41.6612104,-72.7795419,NEW BRITAIN,CT,06050
13057,1422,UNIVERSITY OF HARTFORD,WEST HARTFORD,CT,6117,Private-Nonprofit,Parent Plus,418,432,8566407.0,432,4552563.0,41.7875,-72.76203,West Hartford,CT,06117
13058,1401,POST UNIVERSITY,WATERBURY,CT,6723,Proprietary,Parent Plus,18,18,172493.0,18,78465.0,41.556522,-73.037165,WATERBURY,CT,06723
13059,1416,UNIVERSITY OF BRIDGEPORT,BRIDGEPORT,CT,6601,Private-Nonprofit,Parent Plus,164,167,2640926.0,167,1435697.0,41.1670412,-73.2048348,BRIDGEPORT,CT,06601
13060,1409,UNIVERSITY OF SAINT JOSEPH,WEST HARTFORD,CT,6117,Private-Nonprofit,Parent Plus,65,65,1268867.0,65,652852.0,41.7875,-72.76203,West Hartford,CT,06117
13061,1385,FAIRFIELD UNIVERSITY,FAIRFIELD,CT,6430,Private-Nonprofit,Parent Plus,168,170,5020832.0,170,2546776.0,41.1412078,-73.2637258,FAIRFIELD,CT,06430
13062,1380,WESTERN CONNECTICUT STATE UNIVERSITY,DANBURY,CT,6810,Public,Parent Plus,187,187,2412090.0,187,1255553.0,41.37627,-73.45904,Danbury,CT,06810
13063,1425,EASTERN CONNECTICUT STATE UNIVERSITY,WILLIMANTIC,CT,6226,Public,Parent Plus,176,183,2090320.0,183,1248119.0,41.70816,-72.20731,Willimantic,CT,06226
13065,1374,ALBERTUS MAGNUS COLLEGE,NEW HAVEN,CT,6511,Private-Nonprofit,Parent Plus,61,64,838812.0,66,449273.0,41.31663,-72.92587,New Haven,CT,06511
13067,1379,CONNECTICUT COLLEGE,NEW LONDON,CT,6320,Private-Nonprofit,Parent Plus,67,67,1859121.0,68,929563.0,41.35026,-72.10225,New London,CT,06320
13069,1414,TRINITY COLLEGE,HARTFORD,CT,6106,Private-Nonprofit,Parent Plus,46,46,1447006.0,46,776004.0,41.74818,-72.69683,Hartford,CT,06106
13070,1424,WESLEYAN UNIVERSITY,MIDDLETOWN,CT,6459,Private-Nonprofit,Parent Plus,60,60,1921585.0,60,1049067.0,41.5516,-72.66017,Middletown,CT,06459
13071,1431,UNIVERSITY OF DELAWARE,NEWARK,DE,19716,Public,Parent Plus,809,819,19694078.0,822,9640242.0,39.66779,-75.74595,Newark,DE,19716
13072,1428,DELAWARE STATE UNIVERSITY,DOVER,DE,19901,Public,Parent Plus,217,220,4382798.0,220,2206962.0,39.17335,-75.47758,Dover,DE,19901
13073,1433,WESLEY COLLEGE,DOVER,DE,19901,Private-Nonprofit,Parent Plus,123,123,1932847.0,123,966423.0,39.17335,-75.47758,Dover,DE,19901
13074,1429,GOLDEY-BEACOM COLLEGE,WILMINGTON,DE,19808,Private-Nonprofit,Parent Plus,5,5,23410.0,5,11705.0,39.73777,-75.66596,Wilmington,DE,19808
13075,1444,GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,20052,Private-Nonprofit,Parent Plus,305,310,8263947.0,310,4218551.0,38.89884,-77.04779,Washington,DC,20052
13076,2077,JOHNS HOPKINS UNIVERSITY,BALTIMORE,MD,21218,Private-Nonprofit,Parent Plus,188,189,5620134.0,189,2928011.0,39.33031,-76.60235,Baltimore,MD,21218
13077,1445,GEORGETOWN UNIVERSITY,WASHINGTON,DC,20057,Private-Nonprofit,Parent Plus,153,156,5425934.0,158,2655423.0,38.90892,-77.07511,Washington,DC,20057
13078,1448,HOWARD UNIVERSITY,WASHINGTON,DC,20059,Private-Nonprofit,Parent Plus,1229,1250,29009556.0,1250,14526532.0,38.92247,-77.02003,Washington,DC,20059
13079,1459,STRAYER UNIVERSITY,WASHINGTON,DC,20005,Proprietary,Parent Plus,17,17,116428.0,17,44621.0,38.90443,-77.0316,Washington,DC,20005
13080,1434,AMERICAN UNIVERSITY,WASHINGTON,DC,20016,Private-Nonprofit,Parent Plus,365,369,11692877.0,369,6425163.0,38.93822,-77.09139,Washington,DC,20016
13081,1437,CATHOLIC UNIVERSITY OF AMERICA,WASHINGTON,DC,20064,Private-Nonprofit,Parent Plus,174,175,4749721.0,175,2489030.0,38.93637,-76.99924,Washington,DC,20064
13083,1460,TRINITY WASHINGTON UNIVERSITY,WASHINGTON,DC,20017,Private-Nonprofit,Parent Plus,9,9,114128.0,9,63160.0,38.93813,-76.99294,Washington,DC,20017
13086,1509,NOVA SOUTHEASTERN UNIVERSITY-DAVIE,FORT LAUDERDALE,FL,33314,Private-Nonprofit,Parent Plus,427,437,7263165.0,437,4263935.0,26.06822,-80.22391,Fort Lauderdale,FL,33314
13087,1535,UNIVERSITY OF FLORIDA,GAINESVILLE,FL,32611,Public,Parent Plus,855,868,13449338.0,868,6939375.0,29.6519684,-82.3249846,GAINESVILLE,FL,32611
13088,1536,UNIVERSITY OF MIAMI,CORAL GABLES,FL,33146,Private-Nonprofit,Parent Plus,488,506,16162327.0,506,8381251.0,25.72059,-80.27274,Miami,FL,33146
13089,9635,FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,33199,Public,Parent Plus,151,154,1113106.0,157,1113106.0,25.766368,-80.210268,MIAMI,FL,33199
13090,1537,UNIVERSITY OF SOUTH FLORIDA,TAMPA,FL,33620,Public,Parent Plus,419,428,5599701.0,428,2664804.0,28.06112,-82.41172,Tampa,FL,33620
13091,1479,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,DAYTONA BEACH,FL,32114,Private-Nonprofit,Parent Plus,1195,1369,33709918.0,1371,19733463.0,29.19312,-81.04915,Daytona Beach,FL,32114
13093,3954,UNIVERSITY OF CENTRAL FLORIDA-MAIN CAMPUS,ORLANDO,FL,32816,Public,Parent Plus,580,580,9298528.0,583,4921191.0,28.60075,-81.19511,Orlando,FL,32816
13094,1481,FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,33431,Public,Parent Plus,290,298,5020363.0,299,2648694.0,26.37996,-80.1028,Boca Raton,FL,33431
13095,1489,FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,32306,Public,Parent Plus,452,452,3462285.0,459,3404780.0,30.44227,-84.29455,Tallahassee,FL,32306
13096,1466,BARRY UNIVERSITY,MIAMI SHORES,FL,33161,Private-Nonprofit,Parent Plus,56,59,660908.0,59,406212.0,25.89357,-80.18285,Miami,FL,33161
13098,1480,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,TALLAHASSEE,FL,32307,Public,Parent Plus,487,493,7029566.0,493,3537625.0,30.42173,-84.28686,Tallahassee,FL,32307
13099,1538,UNIVERSITY OF TAMPA (THE),TAMPA,FL,33606,Private-Nonprofit,Parent Plus,785,815,18821475.0,815,9709879.0,27.93209,-82.46493,Tampa,FL,33606
13100,1531,STETSON UNIVERSITY,DELAND,FL,32723,Private-Nonprofit,Parent Plus,260,261,5244714.0,261,2705695.0,29.03454,-81.30452,Deland,FL,32723
13101,1468,SAINT THOMAS UNIVERSITY,MIAMI GARDENS,FL,33054,Private-Nonprofit,Parent Plus,65,68,860651.0,69,418503.0,25.90775,-80.25753,Opa Locka,FL,33054
13102,1469,FLORIDA INSTITUTE OF TECHNOLOGY,MELBOURNE,FL,32901,Private-Nonprofit,Parent Plus,430,441,10311108.0,445,5466955.0,28.07887,-80.62268,Melbourne,FL,32901
13103,6750,VALENCIA COLLEGE,ORLANDO,FL,32802,Public,Parent Plus,23,23,264455.0,23,132229.0,28.5421109,-81.3790304,ORLANDO,FL,32802
13104,32553,FLORIDA GULF COAST UNIVERSITY,FORT MYERS,FL,33965,Public,Parent Plus,308,315,4939218.0,315,2421815.0,26.46126,-81.76862,Fort Myers,FL,33965
13105,9841,UNIVERSITY OF NORTH FLORIDA,JACKSONVILLE,FL,32224,Public,Parent Plus,107,108,1271424.0,108,675232.0,30.26815,-81.4642,Jacksonville,FL,32224
13106,3955,UNIVERSITY OF WEST FLORIDA (THE),PENSACOLA,FL,32514,Public,Parent Plus,75,75,1209532.0,75,501540.0,30.53209,-87.22235,Pensacola,FL,32514
13107,1528,ST. PETERSBURG COLLEGE,LARGO,FL,33760,Public,Parent Plus,2,2,25977.0,2,12988.0,27.90535,-82.71389,Clearwater,FL,33760
13108,1495,JACKSONVILLE UNIVERSITY,JACKSONVILLE,FL,32211,Private-Nonprofit,Parent Plus,269,270,5016532.0,270,2823718.0,30.33276,-81.58428,Jacksonville,FL,32211
13109,1526,SAINT LEO UNIVERSITY,SAINT LEO,FL,33574,Private-Nonprofit,Parent Plus,147,148,1883482.0,148,904878.0,28.33811,-82.257,Saint Leo,FL,33574
13110,8849,PALM BEACH ATLANTIC UNIVERSITY,WEST PALM BEACH,FL,33401,Private-Nonprofit,Parent Plus,211,212,4169940.0,212,2170244.0,26.71805,-80.0685,West Palm Beach,FL,33401
13111,35493,ULTIMATE MEDICAL ACADEMY,CLEARWATER,FL,33756,Private-Nonprofit,Parent Plus,2,2,14145.0,2,7073.0,27.94421,-82.79216,Clearwater,FL,33756
13112,7870,HILLSBOROUGH COMMUNITY COLLEGE,TAMPA,FL,33606,Public,Parent Plus,19,19,169405.0,19,82395.0,27.93209,-82.46493,Tampa,FL,33606
13113,1488,FLORIDA SOUTHERN COLLEGE,LAKELAND,FL,33801,Private-Nonprofit,Parent Plus,334,341,6456792.0,341,3286754.0,28.0401,-81.8947,Lakeland,FL,33801
13114,1521,SOUTHEASTERN UNIVERSITY,LAKELAND,FL,33801,Private-Nonprofit,Parent Plus,96,96,1212672.0,96,632986.0,28.0401,-81.8947,Lakeland,FL,33801
13115,1505,LYNN UNIVERSITY,BOCA RATON,FL,33431,Private-Nonprofit,Parent Plus,338,344,9586001.0,346,4951357.0,26.37996,-80.1028,Boca Raton,FL,33431
13116,1467,BETHUNE COOKMAN UNIVERSITY,DAYTONA BEACH,FL,32114,Private-Nonprofit,Parent Plus,347,357,4289571.0,357,2148931.0,29.19312,-81.04915,Daytona Beach,FL,32114
13117,12574,RINGLING COLLEGE OF ART AND DESIGN,SARASOTA,FL,34234,Private-Nonprofit,Parent Plus,310,310,10477189.0,310,5309962.0,27.36934,-82.5574,Sarasota,FL,34234
13118,1515,ROLLINS COLLEGE,WINTER PARK,FL,32789,Private-Nonprofit,Parent Plus,147,151,3659067.0,151,1875053.0,28.59977,-81.35235,Winter Park,FL,32789
13119,1470,EASTERN FLORIDA STATE COLLEGE,COCOA,FL,32922,Public,Parent Plus,8,8,49593.0,8,24798.0,28.37252,-80.74279,Cocoa,FL,32922
13120,7893,FLAGLER COLLEGE,SAINT AUGUSTINE,FL,32085,Private-Nonprofit,Parent Plus,231,241,3483216.0,241,1821746.0,29.8946952,-81.3145395,SAINT AUGUSTINE,FL,32085
13121,1540,WEBBER INTERNATIONAL UNIVERSITY,BABSON PARK,FL,33827,Private-Nonprofit,Parent Plus,265,265,4102650.0,265,2048320.0,27.81445,-81.51484,Babson Park,FL,33827
13122,1519,SANTA FE COLLEGE,GAINESVILLE,FL,32606,Public,Parent Plus,24,25,325934.0,25,132344.0,29.68169,-82.44391,Gainesville,FL,32606
13124,1520,SEMINOLE STATE COLLEGE OF FLORIDA,SANFORD,FL,32773,Public,Parent Plus,1,1,400.0,1,376.0,28.75264,-81.24659,Sanford,FL,32773
13125,31155,ADVENTHEALTH UNIVERSITY,ORLANDO,FL,32803,Private-Nonprofit,Parent Plus,10,10,117973.0,10,68031.0,28.55592,-81.34895,Orlando,FL,32803
13126,1500,BROWARD COLLEGE,FORT LAUDERDALE,FL,33301,Public,Parent Plus,9,9,73828.0,9,36914.0,26.12128,-80.12745,Fort Lauderdale,FL,33301
13128,1477,FLORIDA SOUTHWESTERN STATE COLLEGE,FORT MYERS,FL,33919,Public,Parent Plus,17,17,208104.0,17,104052.0,26.55607,-81.90388,Fort Myers,FL,33919
13129,1533,TALLAHASSEE COMMUNITY COLLEGE,TALLAHASSEE,FL,32304,Public,Parent Plus,43,43,559533.0,43,184101.0,30.45346,-84.35314,Tallahassee,FL,32304
13130,1471,COLLEGE OF CENTRAL FLORIDA,OCALA,FL,34474,Public,Parent Plus,5,5,44702.0,5,19334.0,29.15515,-82.21106,Ocala,FL,34474
13131,8848,WARNER UNIVERSITY,LAKE WALES,FL,33859,Private-Nonprofit,Parent Plus,101,104,1205503.0,111,625649.0,27.88428,-81.63106,Lake Wales,FL,33859
13132,1475,DAYTONA STATE COLLEGE,DAYTONA BEACH,FL,32114,Public,Parent Plus,10,10,112212.0,10,56106.0,29.19312,-81.04915,Daytona Beach,FL,32114
13133,1574,GEORGIA STATE UNIVERSITY,ATLANTA,GA,30303,Public,Parent Plus,880,885,13226079.0,886,6848570.0,33.75284,-84.39028,Atlanta,GA,30303
13134,1598,UNIVERSITY OF GEORGIA,ATHENS,GA,30602,Public,Parent Plus,2106,2123,28231732.0,2123,14757390.0,33.94252,-83.37256,Athens,GA,30602
13135,1577,KENNESAW STATE UNIVERSITY,KENNESAW,GA,30144,Public,Parent Plus,1170,1210,16398485.0,1210,8490261.0,34.03672,-84.59174,Kennesaw,GA,30144
13136,1564,EMORY UNIVERSITY,ATLANTA,GA,30322,Private-Nonprofit,Parent Plus,148,151,4212641.0,151,2122531.0,33.7948,-84.32539,Atlanta,GA,30322
13137,1580,MERCER UNIVERSITY,MACON,GA,31207,Private-Nonprofit,Parent Plus,274,276,4579635.0,281,2397598.0,32.82859,-83.64928,Macon,GA,31207
13138,1572,GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,30460,Public,Parent Plus,1192,1226,13665544.0,1226,7193193.0,32.42718,-81.78272,Statesboro,GA,30460
13140,1579,AUGUSTA UNIVERSITY,AUGUSTA,GA,30912,Public,Parent Plus,271,281,3291806.0,281,1698174.0,33.47021,-81.98789,Augusta,GA,30912
13142,1599,VALDOSTA STATE UNIVERSITY,VALDOSTA,GA,31698,Public,Parent Plus,1127,1137,12243453.0,1138,6395437.0,30.84749,-83.29051,Valdosta,GA,31698
13143,1569,GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,30332,Public,Parent Plus,948,962,17936765.0,962,10388148.0,33.77757,-84.40429,Atlanta,GA,30332
13144,1559,CLARK ATLANTA UNIVERSITY,ATLANTA,GA,30314,Private-Nonprofit,Parent Plus,1302,1307,29219996.0,1349,14675935.0,33.75787,-84.43193,Atlanta,GA,30314
13145,1601,UNIVERSITY OF WEST GEORGIA,CARROLLTON,GA,30118,Public,Parent Plus,774,775,6736790.0,775,3516418.0,33.57288,-85.09938,Carrollton,GA,30118
13146,1585,UNIVERSITY OF NORTH GEORGIA,DAHLONEGA,GA,30597,Public,Parent Plus,280,288,3127149.0,288,1599433.0,34.52762,-83.98462,Dahlonega,GA,30597
13147,1561,COLUMBUS STATE UNIVERSITY,COLUMBUS,GA,31907,Public,Parent Plus,274,285,2739979.0,285,1462825.0,32.48388,-84.89976,Columbus,GA,31907
13148,13039,SOUTH UNIVERSITY,SAVANNAH,GA,31406,Proprietary,Parent Plus,6,6,99720.0,8,45215.0,31.97783,-81.08517,Savannah,GA,31406
13150,8976,CLAYTON STATE UNIVERSITY,MORROW,GA,30260,Public,Parent Plus,229,238,2360991.0,238,1278371.0,33.5862,-84.33046,Morrow,GA,30260
13151,1602,GEORGIA COLLEGE & STATE UNIVERSITY,MILLEDGEVILLE,GA,31061,Public,Parent Plus,318,321,3647091.0,321,1910725.0,33.06041,-83.22816,Milledgeville,GA,31061
13152,1544,ALBANY STATE UNIVERSITY,ALBANY,GA,31705,Public,Parent Plus,322,324,2817465.0,325,1416970.0,31.51169,-84.05333,Albany,GA,31705
